cum_hh_total,oop_share_total,cum_hh_ctp,oop_share_ctp
0.008674225681509879,0.7186484943660749,0.00977744099576795,1.3385428366388377
0.008751431621553408,0.7103880512884818,0.00988588000114951,1.3254391808185728
0.008829164189356082,0.708871570141522,0.010047236826752747,1.3240538937920636
0.008903337986934658,0.7087343357281101,0.010163029822032871,1.3041491854637692
0.009026177685516694,0.7078062257814673,0.010203082146061202,1.2921300822663908
0.009110938769508895,0.7006780110881841,0.010222913903049448,1.2875060798723874
0.009270252165577931,0.6993649967829867,0.0103259336925998,1.2771673170250089
0.009327046835112776,0.6932144796862977,0.010394317549471541,1.271879087225715
0.009367099159141109,0.6927238128067671,0.010468491347050118,1.2638277209671542
0.009416078530869109,0.6864023904916585,0.010538662085590038,1.2494044394538688
0.00948563859952173,0.6825616911345357,0.010616782987742403,1.2278885316632753
0.009533095826320217,0.680243250449283,0.010690185799563297,1.2269178119365078
0.009577717498812728,0.6790983727122027,0.01078422409475502,1.2265161812393321
0.009655927705548236,0.6772961958909032,0.010902817947815877,1.2161148297471762
0.009692650169773304,0.6736556386412823,0.010971829378990446,1.2158623513691793
0.009770771071925668,0.6727991632174204,0.011044101395843334,1.2131688873669817
0.00981178762721362,0.6719005584091158,0.011146847809564268,1.210203169820953
0.009940503513000413,0.6714603095940359,0.011282289877343064,1.196744559624073
0.010062979613744324,0.6705320665925376,0.01143589178958055,1.189737203887161
0.010189692402743113,0.6666216486487432,0.011553803952972185,1.189416095127448
0.010273793178178597,0.665702235715799,0.011603812816347897,1.1886852239856938
0.010348684504486253,0.6606435491720554,0.011729123243916352,1.1832157142140052
0.010461245893692865,0.6601391289007555,0.011834479045304446,1.1790436297924403
0.010564265683243217,0.6594796672616214,0.011908652842883023,1.1781791602004201
0.010677309706255193,0.6589855054143232,0.012028832669907705,1.1683728101179043
0.010730935502936972,0.657440438719867,0.01213347819702444,1.1514750045881448
0.010794677687629048,0.6520540346220363,0.012248530158792686,1.1513754704240722
0.01088392847395478,0.6454622622615074,0.012378526481850977,1.1456543642596269
0.010939894508578182,0.6447312750349501,0.012498316938174865,1.1434576268483407
0.01109650139729024,0.643928994685579,0.012553594177328247,1.1404229949721747
0.011349183282940736,0.6367978451811431,0.012647133749788472,1.1296589516078483
0.011425483324700239,0.6354029151612358,0.012735407698747724,1.125224266729278
0.011493139782023381,0.6348580725775155,0.012777685425370281,1.1250418145927226
0.011534768701887526,0.629593499931769,0.012871224997830506,1.122986258753353
0.011640049180937685,0.6291729246360158,0.013038967801939562,1.119664280697765
0.011793302777268474,0.6278668817070141,0.013129772656206644,1.116886779914955
0.011854352182008343,0.6257291672531341,0.013214634589053696,1.112945297737172
0.01213605978160013,0.6195323410879824,0.013251357053278763,1.1061204436430343
0.012220208237681022,0.6190780139853297,0.013373833154022675,1.1002331748485086
0.012270824368824223,0.6084787199568386,0.013461428403440478,1.0997017551203487
0.012324450165506,0.6073735683555493,0.013525584555182678,1.0963800262369894
0.012417758138978803,0.6031099949578613,0.013778266440833173,1.0928654386508814
0.01250741673795815,0.6024919246502146,0.013871574414305976,1.0885520487939186
0.012595371405830941,0.6008629601290894,0.013928272431358468,1.0719372895330166
0.012689409701022664,0.598914100852732,0.01406445721459601,1.0699355260332526
0.012777813847960211,0.5975727892004902,0.014421872046127162,1.0666152181303987
0.012817704730572905,0.5939876822100483,0.014495782304717117,1.0658017786190184
0.012951089607434005,0.5899901725728744,0.01456840550867894,1.0628550778810413
0.013086531675212799,0.5897162045963558,0.014668495839470323,1.058345266924771
