cum_hh_total,oopg_share_total,cum_hh_nonfood,oopg_share_nonfood
0.015880045731870664,0.368505090163656,0.01646643643150498,0.821810262594172
0.015967640981288465,0.3659969106782171,0.016549482685714684,0.8191319441972518
0.016017921776397794,0.36459853918126295,0.016776719807260518,0.81649916951768
0.01618566458050685,0.3595088919321001,0.016881365334377254,0.8147453198239623
0.016256663006801262,0.35552708418699336,0.01693028240611355,0.8043620939888256
0.016372635231359393,0.35526324258817277,0.017018635712384295,0.8029748195724138
0.016401392615311882,0.353833114179772,0.017110188030636898,0.8023262091936909
0.016476232005138865,0.35319483701800425,0.017251720003304008,0.8014748357380065
0.016519655171559764,0.3516484987947142,0.017393966327689442,0.7967815889798563
0.016587958596542846,0.3512236765514577,0.017643713182070118,0.7936642492829794
0.0166608934703568,0.3508220019078141,0.017803026578139154,0.7888279878264371
0.01681414706668759,0.3504330258510179,0.017918998802697286,0.7812109254821576
0.016993541226457683,0.3484409584001991,0.017945410762705297,0.7811397646809136
0.017077689682538574,0.34677591353546167,0.018000346035726155,0.7712989650246577
0.017140317794042532,0.34483555379808317,0.01805824321294071,0.7691262895367954
0.017192906661983233,0.342160271981329,0.018198615967436618,0.7659049881193611
0.017269073116386657,0.3418481780749745,0.018342543355246894,0.7647277271758118
0.017383354194333393,0.34118158558838474,0.01850390018085013,0.760540799761973
0.017474906512585996,0.33990711143237895,0.018578627483359072,0.7566685019025753
0.017648909013270597,0.33663560945491766,0.018720697679025122,0.7538939438551465
0.017704809447718663,0.3326400858867331,0.0189704445334058,0.749545059746949
0.017895085277078334,0.3291344850362826,0.018996519390486258,0.7493178300824084
0.018023457068814967,0.32783765159016937,0.01920905435958625,0.7431011841769775
0.018097367327404922,0.32671711882330656,0.019325080262034694,0.7414965181737171
0.018139032799882143,0.32541162824053765,0.019366709181898843,0.7351762413632579
0.0181995225410478,0.325186154836164,0.019448589728000933,0.7328809507165077
0.018258398908655514,0.3248239935596812,0.019504290728571825,0.7297626994544854
0.018419070502307483,0.3245620871998593,0.0195515811792949,0.7212603279421086
0.018477791871715228,0.32338032528125765,0.019641539496109972,0.719156571795362
0.018566196018652777,0.32325067614318675,0.019714036749434085,0.7099420117874902
0.018645293579783315,0.32313270365725855,0.019803287535759818,0.7098181586958937
0.018661857295948676,0.3230628095292962,0.019872298966934383,0.7051462108303528
0.01871653393990663,0.3209688104307524,0.0199366339826833,0.7047080487353532
0.018840638190706374,0.31571381941879473,0.020044165594716952,0.7030645000326737
0.018900699409185723,0.315116330855782,0.020397153610039274,0.6979861761597824
0.01901861157257736,0.3148396963708515,0.020571156110723875,0.6933221120743016
0.01908817164122998,0.31445691922644065,0.020606211351483397,0.6916974283246036
0.01916289894373892,0.31374310389797994,0.020730315602283143,0.6896002999442994
0.019226243411705955,0.3135472323223165,0.020864258205931147,0.6874917565222528
0.019288449639116932,0.31258500350059293,0.020990970994929938,0.6870667806373002
0.019344350073565,0.3117421325721795,0.021065810384756918,0.6827182365808772
0.01941805948391337,0.310471154886624,0.02127829931268497,0.675115362450959
0.019542163734713115,0.31022133923520295,0.02136050175623532,0.6738800666362466
0.019637239238970393,0.30941070740154125,0.02149519343785827,0.672070411676802
0.019684529689693465,0.30853831894662037,0.02160991489706623,0.6671608292565273
0.0197891752168102,0.3085106326683923,0.021690546674068226,0.6665715278958024
